Evt_Deta_maxDetaTagTag,0.000175674751517,1.77347779274,30,-,Evt_Deta_maxDetaTagTag
Evt_Dr_maxDrJets,1.63544726372,5.7105178833,30,-,Evt_Dr_maxDrJets
Evt_Dr_maxDrTaggedJets,0.485725075006,5.65013027191,30,-,Evt_Dr_maxDrTaggedJets
Evt_Dr_minDrLepJet,0.400014609098,3.75767850876,30,-,Evt_Dr_minDrLepJet
Evt_E_JetsAverage,42.1652374268,1279.3145752,30,-,Evt_E_JetsAverage
Evt_E_TaggedJetsAverage,34.6576385498,1660.7322998,30,-,Evt_E_TaggedJetsAverage
Evt_Eta_JetsAverage,-2.17578577995,2.1014354229,30,-,Evt_Eta_JetsAverage
Evt_Eta_TaggedJetsAverage,-2.32154870033,2.33571767807,30,-,Evt_Eta_TaggedJetsAverage
Evt_JetPt_over_JetE,0.21217367053,0.988235890865,30,-,Evt_JetPt_over_JetE
Evt_M3,38.9285850525,5761.38867188,30,-,Evt_M3
Evt_M3_oneTagged,-1.0,5761.38867188,30,-,Evt_M3_oneTagged
Evt_MET,20.0000705719,1246.97167969,30,-,Evt_MET
Evt_MET_Phi,-3.14158773422,3.14159154892,30,-,Evt_MET_Phi
Evt_MET_Pt,20.0000724792,1246.97155762,30,-,Evt_MET_Pt
Evt_M_minDrLepJet,13.6410074234,1261.6920166,30,-,Evt_M_minDrLepJet
Evt_TaggedJetPt_over_TaggedJetE,0.18981730938,0.996291160583,30,-,Evt_TaggedJetPt_over_TaggedJetE
Evt_aplanarity,0.000356947741238,0.468408733606,30,-,Evt_aplanarity
Evt_aplanarity_jets,1.52058510139e-05,0.471060931683,30,-,Evt_aplanarity_jets
Evt_aplanarity_tags,-2.22660521132e-08,0.45198071003,30,-,Evt_aplanarity_tags
Evt_h0,0.12211163342,0.453619003296,30,-,Evt_h0
Evt_h2,-0.126975759864,0.368056118488,30,-,Evt_h2
Evt_h3,-0.185370892286,0.295647889376,30,-,Evt_h3
Evt_sphericity,0.00717130769044,0.967054009438,30,-,Evt_sphericity
Evt_sphericity_jets,0.00327368290164,0.961812615395,30,-,Evt_sphericity_jets
Evt_sphericity_tags,0.000421426026151,0.945238232613,30,-,Evt_sphericity_tags
Evt_transverse_sphericity,0.00718977348879,0.999069929123,30,-,Evt_transverse_sphericity
Evt_transverse_sphericity_jets,0.00314840581268,0.998356163502,30,-,Evt_transverse_sphericity_jets
Evt_transverse_sphericity_tags,0.000535870029125,0.999686598778,30,-,Evt_transverse_sphericity_tags
RecoTTH_Chi2Higgs,3.77694099954e-12,3770.28710938,30,-,RecoTTH_Chi2Higgs
RecoTTH_Chi2TopHad,9.81899370839e-12,27637.7070312,30,-,RecoTTH_Chi2TopHad
RecoTTH_Chi2TopLep,9.33783418969e-14,7294.78027344,30,-,RecoTTH_Chi2TopLep
RecoTTH_Chi2Total,0.000503272574861,95122.625,30,-,RecoTTH_Chi2Total
RecoTTH_Chi2WHad,2.14351366518e-11,67419.3203125,30,-,RecoTTH_Chi2WHad
RecoTTH_Deta_Higgs_Lep,5.47315153199e-07,7.42779254913,30,-,RecoTTH_Deta_Higgs_Lep
RecoTTH_Deta_Higgs_bHad,8.70315886914e-07,7.74599981308,30,-,RecoTTH_Deta_Higgs_bHad
RecoTTH_Deta_Higgs_bLep,1.40669556004e-07,8.31316661835,30,-,RecoTTH_Deta_Higgs_bLep
RecoTTH_Deta_Higgs_topHad,5.1165000059e-07,8.66412639618,30,-,RecoTTH_Deta_Higgs_topHad
RecoTTH_Deta_Higgs_topLep,4.92447725264e-07,9.17920970917,30,-,RecoTTH_Deta_Higgs_topLep
RecoTTH_Deta_Lep_bHad,3.47197055817e-06,4.75601291656,30,-,RecoTTH_Deta_Lep_bHad
RecoTTH_Deta_Lep_topHad,3.57649287253e-06,8.05445671082,30,-,RecoTTH_Deta_Lep_topHad
RecoTTH_Deta_bHad_wHad,7.6668317206e-07,8.27416610718,30,-,RecoTTH_Deta_bHad_wHad
RecoTTH_Deta_bLep_bHad,1.84774398804e-06,4.79652357101,30,-,RecoTTH_Deta_bLep_bHad
RecoTTH_Deta_bLep_topHad,1.09298070594e-09,8.70588207245,30,-,RecoTTH_Deta_bLep_topHad
RecoTTH_Deta_bLep_wLep,4.85087419122e-08,8.45105552673,30,-,RecoTTH_Deta_bLep_wLep
RecoTTH_Deta_topHad_wLep,8.21190315037e-06,8.62045669556,30,-,RecoTTH_Deta_topHad_wLep
RecoTTH_Deta_topLep_bHad,1.42593023611e-06,8.31938934326,30,-,RecoTTH_Deta_topLep_bHad
RecoTTH_Deta_topLep_topHad,8.6664653054e-07,10.3095636368,30,-,RecoTTH_Deta_topLep_topHad
RecoTTH_Dphi_Higgs_Lep,9.51888978307e-06,3.14159226418,30,-,RecoTTH_Dphi_Higgs_Lep
RecoTTH_Dphi_Higgs_bHad,2.06926347346e-06,3.14159250259,30,-,RecoTTH_Dphi_Higgs_bHad
RecoTTH_Dphi_Higgs_bLep,3.23263839164e-06,3.14159059525,30,-,RecoTTH_Dphi_Higgs_bLep
RecoTTH_Dphi_Higgs_topHad,2.59192893282e-06,3.14158773422,30,-,RecoTTH_Dphi_Higgs_topHad
RecoTTH_Dphi_Higgs_topLep,1.27896446429e-05,3.14159202576,30,-,RecoTTH_Dphi_Higgs_topLep
RecoTTH_Dphi_Lep_bHad,4.05311584473e-06,3.14158773422,30,-,RecoTTH_Dphi_Lep_bHad
RecoTTH_Dphi_Lep_topHad,1.10644350571e-05,3.14159059525,30,-,RecoTTH_Dphi_Lep_topHad
RecoTTH_Dphi_bHad_wHad,3.31119935026e-07,3.14158296585,30,-,RecoTTH_Dphi_bHad_wHad
RecoTTH_Dphi_bLep_bHad,1.93417072296e-05,3.14159202576,30,-,RecoTTH_Dphi_bLep_bHad
RecoTTH_Dphi_bLep_topHad,1.74191955011e-05,3.14159250259,30,-,RecoTTH_Dphi_bLep_topHad
RecoTTH_Dphi_bLep_wLep,1.15885988805e-07,3.14158272743,30,-,RecoTTH_Dphi_bLep_wLep
RecoTTH_Dphi_topHad_wLep,1.45085778058e-05,3.14158964157,30,-,RecoTTH_Dphi_topHad_wLep
RecoTTH_Dphi_topLep_bHad,1.18109819596e-05,3.14158940315,30,-,RecoTTH_Dphi_topLep_bHad
RecoTTH_Dphi_topLep_topHad,3.05748426399e-06,3.14159250259,30,-,RecoTTH_Dphi_topLep_topHad
RecoTTH_Higgs_BJet1_E,31.1667633057,4469.42041016,30,-,RecoTTH_Higgs_BJet1_E
RecoTTH_Higgs_BJet1_Eta,-2.39999485016,2.39996409416,30,-,RecoTTH_Higgs_BJet1_Eta
RecoTTH_Higgs_BJet1_Phi,-3.14158725739,3.14156937599,30,-,RecoTTH_Higgs_BJet1_Phi
RecoTTH_Higgs_BJet1_Pt,30.0603179932,1972.57543945,30,-,RecoTTH_Higgs_BJet1_Pt
RecoTTH_Higgs_BJet2_E,30.3013362885,1662.69287109,30,-,RecoTTH_Higgs_BJet2_E
RecoTTH_Higgs_BJet2_Eta,-2.39997673035,2.39999818802,30,-,RecoTTH_Higgs_BJet2_Eta
RecoTTH_Higgs_BJet2_Phi,-3.14158654213,3.14158439636,30,-,RecoTTH_Higgs_BJet2_Phi
RecoTTH_Higgs_BJet2_Pt,30.0000514984,649.542785645,30,-,RecoTTH_Higgs_BJet2_Pt
RecoTTH_Higgs_E,66.071685791,4554.26269531,30,-,RecoTTH_Higgs_E
RecoTTH_Higgs_Eta,-6.95330476761,6.81329393387,30,-,RecoTTH_Higgs_Eta
RecoTTH_Higgs_M,19.3234519958,1196.98693848,30,-,RecoTTH_Higgs_M
RecoTTH_Higgs_Phi,-3.14153885841,3.14158082008,30,-,RecoTTH_Higgs_Phi
RecoTTH_Higgs_Pt,0.223512932658,2115.94775391,30,-,RecoTTH_Higgs_Pt
RecoTTH_TopHad_BJet_E,30.3648548126,3751.97631836,30,-,RecoTTH_TopHad_BJet_E
RecoTTH_TopHad_BJet_Eta,-2.39998793602,2.39997196198,30,-,RecoTTH_TopHad_BJet_Eta
RecoTTH_TopHad_BJet_Phi,-3.14158987999,3.14159083366,30,-,RecoTTH_TopHad_BJet_Phi
RecoTTH_TopHad_BJet_Pt,30.0001335144,1658.3684082,30,-,RecoTTH_TopHad_BJet_Pt
RecoTTH_TopHad_E,108.500244141,4090.21484375,30,-,RecoTTH_TopHad_E
RecoTTH_TopHad_Eta,-7.60552835464,7.17433834076,30,-,RecoTTH_TopHad_Eta
RecoTTH_TopHad_M,50.0766716003,3248.6496582,30,-,RecoTTH_TopHad_M
RecoTTH_TopHad_Phi,-3.14159083366,3.1415719986,30,-,RecoTTH_TopHad_Phi
RecoTTH_TopHad_Pt,0.201222375035,1882.93273926,30,-,RecoTTH_TopHad_Pt
